PID,RELS_EXT_hasModel_uri_s,RELS_EXT_isMemberOfCollection_uri_ms,RELS_EXT_isMemberOf_uri_ms,RELS_EXT_isConstituentOf_uri_ms,RELS_EXT_isPageOf_uri_ms,dc.format,dc.language,dc.relation,dc.description,dc.coverage,dc.identifier,dc.subject,dc.contributor,dc.publisher,dc.date,dc.title,dc.rights,dc.type,dc.source,dc.creator,sequence,file,ID,model
msvu:862,,info:fedora/msvu:lesbianpulpcollection,,,,,,Domino Books;72-793,"""Sex in the suburbs is something everybody talks about - but how many people actually know the truth about it? Doctor Charles Carter was determined to find out the truth\, by following in the footsteps of Dr. Kinsey and conducting the most candid\, eye-opening sexual surey of all time. And a position on his survey team was a real plum for Pam Osgood. If there was anything about sin\, any form of lustful depravity\, that Pam didn't already know\, she was determined to find out about it...and just possibly to give it a try. For Pam's own hungers were boundless\, her appetites totally uninhibited. And her needs were great...FIND THE SINNER."" -Back cover",,"862,msvu:862",Erotic fiction||Lesbians -- Fiction,",",,1965,The Needs We Share,,"Image,ingested",Lancer Books Inc.,"Michaels\, Rea",,,171,islandora:bookCModel
msvu:863,,info:fedora/msvu:lesbianpulpcollection,,,,,,Gold Medal Giant;s653,"""Beth was there when Laura arrived..She was the brain\, the sparkle\, the gay rebel voice of the sorority and\, wonder of wonders\, she chose Laura as her roommate. That was the way it began\, the one up there at the pinnacle and the other\, the lonely one\, longing always to draw nearer and nearer. Suddenly the distance between them closed and they were alone on an island of forbidden bliss...Like the unforgettable SPRING FIRE\, here is an urgent young first novel of emotions running wild - beyond the pale into the dark country of love that should never have been."" -Back cover",,"863,msvu:863",Women college students||Erotic fiction||Lesbians -- Fiction,"Barye Phillips,",,1957,Odd Girl Out,,"Image,ingested",Fawcett Publications Inc.,"Bannon\, Ann",,,172,islandora:bookCModel
msvu:864,,info:fedora/msvu:lesbianpulpcollection,,,,,,,"""Latest styles...in a lesbian world! La Modena: Once she had been simply Emily Jones\, a miner's daughter. Now a high-priced model\, she dared to tag herself with the strange name of a town in Italy. Pam Elliott: Once she was content with the friendly attentions of another model\, the red-haired Haze Merton. Now she wanted more - the furs and jewels that La Modena or Jorges de Chastelaine could afford to give her. Jorges de Chastelaine: Once he had been amused being merely a wealthy but conventional sportsman. Now he was enjoying being chased by two women...but did they want him or each other? A story of bisexual relationships in the cosmopolitan dress salons where old sins are restyled to please the fancy of the wealthy!"" -Back cover",,"864,msvu:864",Lesbians -- Fiction||Erotic fiction,",",,,The Odd Kind,,"Image,ingested",Universal Publishing & Distributing Corp.,,,,173,islandora:bookCModel
msvu:865,,info:fedora/msvu:lesbianpulpcollection,,,,,,,"""So this was Olga! Never had Myra seen anyone so  radiant\, so superbly elegant as the tall\, slender woman coming through the doorway. Olga's soft\, deep voice had a cellolike quality and the bold gray eyes met Myra's with a strange\, knowing intensity. The girl's heart began to beat wildly and a strange fearful thrill shivered through her innocent young body. She did not know what was happening - only that she could not take her eyes off Olga. She did not know then that this was the moment her life really began. 'Delicate handling of a daring them...not since The Well of Loneliness and Spring Fire has this forbidden subject been so honestly explored.' -Ann Aldrich"" -Back cover",,"865,msvu:865","Lesbians -- Fiction||Berlin\, Germany",",Whittaker Chambers (Translator)",,,Of Love Forbidden,,Image,Fawcett Publications Inc.,,,,174,islandora:bookCModel
msvu:866,,info:fedora/msvu:lesbianpulpcollection,,,,,,French Line;18,"""Olga: the big sculptress had some very unusual sexual appetites\, and some even stranger props - but Su loved all three!"" -Back cover",,"866,msvu:866",New York||Sexual dominance and submission||Erotic fiction||Lesbians,",",,1967,Olga,,"Image,ingested",P.E.C. Inc.,"Wright\, Nita",,,175,islandora:bookCModel
msvu:867,,info:fedora/msvu:lesbianpulpcollection,,,,,,Midwood;F181,"""AN ODD DUTY. When Colleen accepted the undercover assignment she did not know it would be her duty to share a stateroom with beautiful\, mysterious Ruby. But when Ruby stood in front of her - stark naked - and said\, 'The hell with men! I can do anything they can - anything!'\, Colleen knew her duty and found it a pleasure. Here are the high and low adventures of Colleen Mead\, who had a body that frequent use improved\, and she was always looking for a chance to improve herself\, whether with men - or women."" -Back cover",,"867,msvu:867",Erotic fiction||Lesbians -- Fiction,",",,1962,Operation: Sex,,"Image,ingested",Tower Publications Inc.,"Kemp\, Kimberly",,,176,islandora:bookCModel
msvu:868,,info:fedora/msvu:lesbianpulpcollection,,,,,,Paperback Library;52-833,"""Would beautiful Carrie risk losing all she possessed for a few passionate moments in the arms of another woman? There was a time when Carrie experimented passionately with many beautiful young women. But she desperately wanted a more normal life. And when hard-working steady Paul Anderson proposed\, she married him. Carrie was swiftly absorbed into the routine of marriage\, hoping to stamp out the fires of her strange desires. But one day she met a completely uninhibited sex kitten named Kim Willis - who was teasing\, tempting and willing to try something new in the ways of love. For a while Carrie was able to lead a double life as one man's wife and another woman's plaything. But then there came a time when she had to choose between two loves."" -Back cover",,"868,msvu:868",United States||Marriage||Erotic fiction||Lesbians -- Fiction,",",,1965,The Other Side of Desire,,"Image,ingested",Paperback Library,"Christian\, Paula",,,177,islandora:bookCModel
msvu:65,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts",Prospectus,,",msvu:65",experiment session,,,1938,Halifax Infirmary School of Nursing Prospectus,,"none,ingested",,,,,178,islandora:bookCModel
msvu:66,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts",Halifax Infirmary School of Nursing Regulations,,",msvu:66",,,,1938,Halifax Infirmary School of Nursing Regulations,,slide,,,,,179,islandora:sp_basic_image
msvu:67,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Sisters of Charity\, Halifax\, Congregational Archives\, Halifax Infirmary fonds\, Halifax Infirmary School of Nursing Yearbook 1952",,",msvu:67",,,,1952,Capping Day,,presentation,,Halifax Infirmary,,,180,islandora:sp_basic_image
msvu:68,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Sisters of Charity\, Halifax\, Congregational Archives\, Halifax Infirmary fonds\, Infirmarian 1964",,",msvu:68",,,,1964,Capping Ceremony Pledge,,slide,,Halifax Infirmary,,,181,islandora:sp_basic_image
msvu:69,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Victoria General Hospital Nurses Alumni Archives\, Procedures Scrapbook",,",msvu:69",,,,ca. 1939,Procedures for Cleaning and Sterilization,,slide,,Victoria General Hospital,,,182,islandora:sp_basic_image
msvu:71,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Mount Saint Vincent University Archives\, School of Nursing records\, 1992-64\, Binder",,",msvu:71",,,,Between 1949 and 1965,Nursing Program Outline,,slide,,Mount Saint Vincent University,,,183,islandora:sp_basic_image
msvu:72,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Mount Saint Vincent University Archives\, School of Nursing records\, 1992-64\, Box CB-26\, Folder 2",,",msvu:72",,,,ca. 1965,Bachelor of Science in Nursing Program Outline,,slide,,Mount Saint Vincent University,,,184,islandora:sp_basic_image
msvu:73,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Aberdeen Hospital Alumnae Archives; In Deo Speramus\, Aberdeen Hospital Yearbook\, 1954-57",,",msvu:73",,,,1955,New Aberdeen Hospital,,slide,,Aberdeen Hospital,,,185,islandora:sp_basic_image
msvu:74,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts",Aberdeen Hospital Alumnae Archives,,",msvu:74",,,,,Aberdeen Hospital School of Nursing logo,,slide,,Aberdeen Hospital,,,186,islandora:sp_basic_image
msvu:75,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Aberdeen Hospital Alumnae Archives;  In Deo Speramus\, Aberdeen Hospital Yearbook\, 1954-57",,",msvu:75",,,,1957,Aberdeen Hospital,,slide,,,,,187,islandora:sp_basic_image
msvu:76,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Aberdeen Hospital Alumnae Archives;  In Deo Speramus\, Aberdeen Hospital Yearbook\, 1954-57",,",msvu:76",,,,1957,A Tribute to Probies,,slide,,Aberdeen Hospital,,,188,islandora:sp_basic_image
msvu:77,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Aberdeen Hospital Alumni Archives; From Possibility to Reality\, Aberdeen Hospital Yearbook",,",msvu:77",,,,1973,Our Capping- First Graduates of the Two-Year Program,,slide,,Aberdeen Hospital,,,189,islandora:sp_basic_image
msvu:78,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Victoria General Hospital Nurses Alumni Archives\, Procedures Scrapbook",,",msvu:78",experiment session,,,ca. 1939,Procedures to Make an Open Bed,,"none,ingested",,Victoria General Hospital,,,190,islandora:bookCModel
msvu:79,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Victoria General Hospital Nurses Alumni Archives\, Procedures Scrapbook",,",msvu:79",experiment session,,,1939,"Procedures for taking Temperature\, Pulse\, and Respiration",,"none,ingested",,Victoria General Hospital,,,191,islandora:bookCModel
msvu:80,,info:fedora/msvu:NursesTexts,,,,,English,",MSVU Nursing History Texts","Sisters of Charity\, Halifax\, Congregational Archives\, Halifax Infirmary fonds",,",msvu:80",experiment session,,,1938-01-07,Letter from the Superintendent of Nurses and the Principle of the Training School to a Prospective Student,,"none,ingested",,Halifax Infirmary,,,192,islandora:bookCModel
msvu:803,,info:fedora/msvu:lesbianpulpcollection,,,,,,,"""Her fingers found the edge of his jacket. She tugged at one button\, trying to pull him down besider her. 'Is that all you care about?' His icy words cut their way down to her. Giddy bubbles of futility floated in her head. The sleeping pills\, the despair\, combined in a soft\, careless laugh. Slowly she stood up\, rubbing herself along him as she moved. Her hands searched inside his jacket\, caressing the muscles of his chest. 'Don't be an old sauerkraut\,' she heard her own lips say. She flattened her bust against the muscles of his ribs. Then in a single movement she opened her housecoat\, enfolding him within its yards of flowery material. What difference could it make that she despised herself? 'You bitch.' Roughly his arms slid around her waist. She heard the flimsy material tear and felt it slither away. If only her body could be destroyed as easily\, with so little pain."" -Back cover\n\n\n\n""It wasn't Jay who had ruined her life. No\, Jay had nothing to do with it\, except as the unwitting accomplice. She had ruined her own life. And all by herself. Ruined it with desire. Consumed her chance for happiness in the flames of her craving."" -Back cover\n\n\n\n""Sharon grasped Leda's waist and drew the woman's body in close to her own. Her lips grazed along the soft neck and up behind Leda's ear. 'I want this one moment in time\,' Sharon whispered\, 'before the world falls in on us.' But she did not try to force Leda's response. Instead she poised her fingertips lightly on Leda's back\, waiting for the first hint of accession. 'Will you?' Sharon said. Without answeing\, Leda moved out of the circle of her arms and went to snap off the lamp."" -Back cover",,"803,msvu:803",Lesbians -- Fiction||Erotic Fiction,",",,,The 3rd Theme,,"Image,ingested",Newsstand Library Inc.,,,,193,islandora:bookCModel
msvu:804,,info:fedora/msvu:lesbianpulpcollection,,,,,,Signal-Beam;B791X,"""LES'BI-AN-ISM\, n: love between females. That's the dictionary definition. But exactly what is this feminine mystery? How does it begin? Is it completely physical? Can there actually be a ""succesful"" relationship? In this daring new novel\, Randy Salem boldly comes up with fresh answers. She pictures the heartaches\, the strains\, the lustful and voloptuous delights of the Lesbian way of life. She introduces three sex-mad women: Karel - high principled\, yet intensely passioned. Liz - successful seducer\, and perversely possessive. Marlena - as unscrupulous as she is sensuous. You will follow their affair moment by moment to its unforgettable climax. And you will learn why they all craved the irresistable girl called...BABY FACE."" -Back cover",,"804,msvu:804",Erotic fiction||Lesbians -- Fiction,",",,1964,Baby Face,,"Image,ingested",Softcover Library Inc.,"Salem\, Randy",,,194,islandora:bookCModel
msvu:807,,info:fedora/msvu:lesbianpulpcollection,,,,,,,"""'She did not try to deceive me by saying that she felt any urgent need to be freed from her homosexuality. On the contrary\, she said she could not conceive of any other way of being in love.' So states Sigmund Freud in his startling case history of a woman in torment. Equally startling - and illuminating - are the other twelve probing studies in this candid anthology of fact and fiction dealing with women who love...other women."" -Back cover",,"807,msvu:807",Lesbians -- Psychology||Lesbians -- Biography||Lesbians -- Fiction||Erotic fiction,",",,,Carol in a Thousand Cities,,"Image,ingested",Fawcett Publications Inc.,,,,195,islandora:bookCModel
msvu:808,,info:fedora/msvu:lesbianpulpcollection,,,,,,A Venice Book;VB 383,"""Rita gasped. She strained her legs wider. She lifted her hips up and held her naked body trembling\, open for the girl's passionate assault. Charlene\, one hand still kneading the older woman's breast and her lips covering her throat with kisses\, worked her other hand between their close-pressed bodies. 'I love you\, I love you\, I love you!' Rita cried as the girl's questing fingers moved her toward the tortured edge. Hearing the words\, Charlene flung both arms around Rita's body and ground her loins against hers. She burrowed her face into Rita's throat and kissed her ravishingly. 'I worship you! I've never felt this way for anyone else!' she breathed against her aunt's ear..."" -Back cover",,"808,msvu:808",Triangles||Neices||Aunts||Erotic fiction||Lesbians -- Fiction,",",,1968,Charlene's Aunt,,"Image,ingested",Venice Publication Corp.,"Fox\, Nigel",,,196,islandora:bookCModel
