PID,RELS_EXT_hasModel_uri_s,RELS_EXT_isMemberOfCollection_uri_ms,RELS_EXT_isMemberOf_uri_ms,RELS_EXT_isConstituentOf_uri_ms,RELS_EXT_isPageOf_uri_ms,dc.format,dc.language,dc.relation,dc.description,dc.coverage,dc.identifier,dc.subject,dc.contributor,dc.publisher,dc.date,dc.title,dc.rights,dc.type,dc.source,dc.creator,sequence,file,ID,model
cbu:1586,,info:fedora/cbu:faculty-works,,,,,,Journal of Applied Phycology--J Appl Phycol--0921-8971--1573-5176,"Three strains of Kappaphycus spp. (viz. K. alvarezii tambalang brown and green and K. striatus sacol green) were used in the present study to optimize the use of Ascophyllum (Acadian) marine plant extract powder (AMPEP) as a culture medium ingredient acting as a biostimulant\, applied with\, and without\, the addition of terrestrial plant growth regulators (PGRs). This was undertaken in order to develop management tools and best practice recommendations for the mass production of new plantlets (seedlings) for industrial\, nursery\, and out-planting purposes in eastern Malaysia\, Sabah\, and Peninsular Malaysia (i.e.\, Langkawi\, Kedah and Batu Maung\, Penang). After 45 days of laboratory incubation\, the three strains tested demonstrated their best performances at 3 mg L−1 of AMPEP\, supplemented with PGR. This evaluation was based on the longest direct axes formed\, the shortest time to their appearance\, and also their highest percentage emergence. Kappaphycus alvarezii (tambalang green) had the longest direct axes (7.0 ± 0.23 mm)\, followed by K. alvarezii (tambalang brown) at (6.4 ± 0.48 mm) and finally K. striatus (sacol green). In terms of the highest percentage of direct axes formed\, K. alvarezii (tambalang brown)\, K. alvarezii (tambalang green)\, and K. striatus (sacol green) were recorded as follows: 100 ± 0.00\, 99 ± 1.34\, and 98 ± 2.66\, respectively. The shortest duration taken for the emergence of direct axes was observed in K. alvarezii (tambalang green) followed by tambalang brown and K. striatus (sacol green) on days 9\, 10\, and 15\, respectively. The use of a brown seaweed-derived extract acting as a biostimulant and as the main ingredient of the culture medium for the micropropagation of three strains of Kappaphycus was highly encouraging and one which may be promoted as a protocol for the economic and commercial mass production of new plantlets (asexual seedlings) which are an urgent requirement for Malaysian seaweed farming to meet its full potential.",,"cbu:1586,doi: 10.1007/s10811-017-1366-1,http://link.springer.com/10.1007/s10811-017-1366-1,cbu-school: Research Centers and Others,cbu-department: Verschuren Centre",,"Ali\, Majid Majahar (author),Sani\, Mohd Zaidey Bin (author),Hi\, Kim Keon (author),Yasir\, Suhaimi Md. (author),Critchley\, Alan T. (author),Hurtado\, Anicia Q. (author)",,2018-06-16,"The comparative efficiency of a brown algal-derived biostimulant extract (AMPEP)\, with and without supplemented PGRs: the induction of direct\, axis shoots as applied to the propagation of vegetative seedlings for the successful mass cultivation of three commercial strains of Kappaphycus in Sabah\, Malaysia",,"Journal Article,Text",,,,,1133,ir:citationCModel
cbu:1202,,info:fedora/cbu:faculty-works,,,,,,International Sport Coaching Journal--International Sport Coaching Journal--2328-918X--2328-9198,"Masters Athletes (MAs; adult athletes typically over 35 years old who prepare in order to compete at levels ranging from very recreational competition to serious competition) want coaches to cater their approaches to working with adults. Using adult learning principles\, we previously found that some coaches cater their approaches in ways to accommodate the manner in which adult athletes prefer to learn. The purpose of this article is to articulate swim coaches’ perceptions of how they learned to work with MAs and whether their formal coach training meets their needs related to coaching MAs. Eleven swim coaches were interviewed regarding how they learned to coach MAs\, and were questioned specifically about their coach development broadly and coach education specifically. The data were thematically analyzed and results revealed six main learning sources: coaching experiences (e.g.\, interacting with MAs\, reflection\, advice from MAs\, coaching youth)\, experience as an athlete\, reading books and Internet searches\, networks and mentors\, formal coach education\, and non-swimming experiences. Results also revealed key themes about coaches’ perceptions regarding coach education\, specifically the lack of connection between coach education programs and the Masters sport context\, and coaches’ interest in coach education specific to MAs.",,"cbu:1202,doi: 10.1123/iscj.2017-0056,https://journals.humankinetics.com/doi/10.1123/iscj.2017-0056,cbu-school: School of Arts and Social Sciences,cbu-department: Experiential Studies in Community and Sport",coach development--adult athletes--coaching approach--formal coach training,"Callary\, Bettina (author),Rathwell\, Scott (author),Young\, Bradley W. (author)",,2018-02-07,Coach education and learning sources for coaches of masters swimmers,,"Journal Article,Text",,,,,1134,ir:citationCModel
cbu:209,,info:fedora/cbu:faculty-works,,,,,,Journal of Applied Journalism & Media Studies--2001-0818,"In September 2015\, investigative journalist Anas Aremeyaw Anas revealed covertly gathered audio-visual evidence of judicial corruption in Ghana. We contextualize the journalistic investigation that resulted in what became known as the 'judges scandal' in media ecology\, emphasizing the importance of digital technologies to the investigation. From a discourse analysis of media reportage\, we argue that public focus on the human agency implicated in the investigation is unmatched by conversations regarding the impact of new communication technologies that facilitated the investigation. We suggest a conversational expansion to consider ramifications of new digital communication technologies for social power relations in Ghana\, and the potential for holding public office holders to account. By highlighting communication technology as a factor\, we direct attention to a potential area for intervention by way of journalistic activity and civil society capacity building in Ghana.",,"cbu:209,citekey: Odartey-Wellington2017,doi: 10.1386/ajms.6.2.293_1,cbu-school: School of Arts and Social Sciences,cbu-department: Communication and Languages","africa,Anas Aremeyaw Anas,discourse,Ghana corruption,Ghana judiciary,investigative journalism,media   ecology","Odartey-Wellington\, Felix (author),Anas\, Anas (author),Boamah\, Percy (author)",,2017,'Ghana in the Eyes of God': Media ecology and the Anas journalistic investigation of Ghana's judiciary,,"Text,Journal Article",,,,,1135,ir:citationCModel
cbu:344,,info:fedora/cbu:faculty-works,,,,,,Reflective Practice--1462-3943,"Past research has described reflection as a process of thinking anew about already existing knowledge and experiences. More recently\, reflection has also been referred to as a way of making sense of experience in complex situations. Research in coach learning has suggested that one of the ways coaches' learn is by reflecting on their coaching practice. The purpose of the present study was to explore how four parasport coaches used reflection to help them learn and develop as coaches. The findings are discussed in light of the context of parasport and illustrated by four themes: reflecting on educational experiences\, reflecting with a 'lens of adaptability'\, reflecting with others\, and the relevance of the timing and depth of reflection\, as coaches reported using reflection 'before\, during and after' their coaching experiences. Given the apparent importance of reflection for parasport coaches\, recommendations are suggested for how reflective practice might be nurtured.",,"cbu:344,citekey: Taylor2015,doi: 10.1080/14623943.2015.1023274,cbu-school: School of Arts and Social Sciences,cbu-department: Experiential Studies in Community and Sport","education,sport,experience,communities,coach learning,cognitive structure,disability sport,parasport,qualitative research,reflective practice","Taylor\, Shaunna (author),Werthner\, Penny (author),Culver\, Diane (author),Callary\, Bettina (author)",,2015,The importance of reflection for coaches in parasport,,"Text,Journal Article",,,,,1136,ir:citationCModel
cbu:711,,info:fedora/cbu:faculty-works,,,,,,Urban Affairs Review--1078-0874,,,"cbu:711,citekey: Urbaniak2007,doi: 10.1177/1078087406296603,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Urbaniak\, Tom (author)",,2007,This land: The battle over sprawl and the future of America,,"Text,Journal Article",,,,,1137,ir:citationCModel
cbu:737,,info:fedora/cbu:faculty-works,,,,,,Canadian Journal of Political Science-Revue Canadienne De Science Politique--0008-4239,,,"cbu:737,citekey: Urbaniak2006,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Urbaniak\, Tom (author)",,2006,"Redrawing Local Government Boundaries: An International Study of Politics\, Procedures\, and Decisions",,"Text,Journal Article",,,,,1138,ir:citationCModel
cbu:327,,info:fedora/cbu:faculty-works,,,,,,Multilingua-Journal of Cross-Cultural and Interlanguage Communication--0167-8507,"Descriptions of regional pragmatic variation in French are lacking to date the focus has been on a limited range of speech acts\, including apologies\, requests\, compliments and responses to compliments. The present paper\, a systematic analysis of invitation refusals across regional varieties of French\, is designed to add to the research on intralingual regional pragmatic variation in French. Using questionnaire data collected in France and Cameroon\, this paper examines the strategies employed by French speakers in Cameroon and in France to decline an invitation to a friend's birthday party\, an invitation by a classmate to have a drink and an invitation to attend a talk given by a professor's colleague. The findings reveal some parallels in both varieties of French with respect to the preference for face-saving refusal strategies (indirect refusal and adjuncts to refusals and internal modification devices). However\, many differences emerged with respect to the choices of indirect refusals. Also\, the Cameroonian participants tend to produce more complex utterances and to use more relational address forms than the French.",,"cbu:327,citekey: Farenkia2015,doi: 10.1515/multi-2014-0108,cbu-school: School of Arts and Social Sciences,cbu-department: Communication and Languages","Cameroon   French,Hexagonal French,invitation refusals,mitigation,pragmatics,regional pragmatic variation","Farenkia\, Bernard (author)",,2015,Invitation refusals in Cameroon French and Hexagonal French,,"Text,Journal Article",,,,,1139,ir:citationCModel
cbu:936,,info:fedora/cbu:faculty-works,,,,,,Canadian Journal of Political Science-Revue Canadienne De Science Politique--0008-4239,,,"cbu:936,citekey: Johnson1995,doi: 10.1017/S0008423900019648,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Johnson\, David (author)",,1995,"Not for export: The international competitiveness of Canadian manufacturing - Williams\,G",,"Text,Journal Article",,,,,1140,ir:citationCModel
cbu:926,,info:fedora/cbu:faculty-works,,,,,,Canadian Journal of Political Science-Revue Canadienne De Science Politique--0008-4239,,,"cbu:926,citekey: Guy1996,doi: 10.1017/S0008423900007459,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Guy\, James (author)",,1996,"Political systems in Canada and other western democracies - Burton\,C\, Peng\,J",,"Text,Journal Article",,,,,1141,ir:citationCModel
cbu:1155,,info:fedora/cbu:faculty-works,,,,,,World Today--0043-9134,,,"cbu:1155,citekey: Guy1980,cbu-school: School of Arts and Social Sciences,cbu-department: L'nu\, Political\, and Social Studies",,"Guy\, James (author)",,1980,El-Salvador - Another Domino,,"Text,Journal Article",,,,,1142,ir:citationCModel
cbu:1563,,info:fedora/cbu:faculty-works,,,,,,International Journal of Higher Education--IJHE--1927-6052--1927-6044,The purpose of the study described in this paper was to explore student views (n=136) on the use of Apple iPad technology within various in-class courses offered by a School of Business at a small Ontario university and the overall effectiveness of a recruitment message by the School focused on mobile learning. The results of the study are as follows: 1) over half of the students had not heard about the offer of a free iPad before they enrolled at the University; 2) students expressed positive and negative views regarding the use of iPads in their face to face classes; and 3) differences between the students’ and their instructors’ use of iPads may have contributed to student frustration with the learning curve experienced by some faculty.,,"cbu:1563,doi: 10.5430/ijhe.v7n6p26,http://www.sciedupress.com/journal/index.php/ijhe/article/view/14084,cbu-school: Shannon School of Business,cbu-department: Organizational Management,https://doi.org/10.5430/ijhe.v7n6p26",iPad--millennials--tablet technology--mobile technology--digital technology--learning transferability--higher education,"Wardley\, Leslie J (author),Carter\, Lorraine (author),D'Antonio\, Gina (author)",,2018-12-03,"M-Learning in an undergraduate business program: Recruitment promises\, student perceptions\, and mixed realities",,"Journal Article,Text",,,,https://cbufaces.cairnrepo.org/islandora/object/cbu:1563/datastream/PDF/download,1143,ir:citationCModel
